trein_id,dienst_datum,reizigers,zitplaatsen_beschikbaar,bezettingsgraad_pct
IC1007,2024-01-18,299,340,87.9
IC1012,2024-01-18,686,680,100.9
SPR2001,2024-01-18,206,280,73.6
IC1045,2024-01-18,287,320,89.7
SPR2010,2024-01-18,424,360,117.8
IC1017,2024-01-18,503,480,104.8
IC1035,2024-01-18,344,320,107.5
SPR2020,2024-01-18,402,320,125.6
SPR2028,2024-01-18,301,340,88.5
IC1006,2024-01-18,662,510,129.8
IC1041,2024-01-18,277,320,86.6
IC1010,2024-01-18,494,680,72.6
IC1047,2024-01-18,594,510,116.5
SPR2008,2024-01-18,306,320,95.6
SPR2007,2024-01-18,471,560,84.1
IC1027,2024-01-18,278,360,77.2
IC1038,2024-01-18,658,560,117.5
IC1031,2024-01-18,537,540,99.4
SPR2018,2024-01-18,580,560,103.6
SPR2002,2024-01-18,517,560,92.3
IC1005,2024-01-18,405,540,75.0
IC1028,2024-01-18,351,420,83.6
SPR2024,2024-01-18,234,340,68.8
IC1032,2024-01-18,285,340,83.8
IC1021,2024-01-18,669,540,123.9
SPR2003,2024-01-18,280,280,100.0
IC1016,2024-01-18,265,420,63.1
IC1042,2024-01-18,408,360,113.3
IC1036,2024-01-18,318,280,113.6
IC1020,2024-01-18,577,510,113.1
SPR2006,2024-01-18,330,320,103.1
IC1029,2024-01-18,447,720,62.1
IC1001,2024-01-18,555,640,86.7
SPR2017,2024-01-18,397,480,82.7
IC1000,2024-01-18,313,510,61.4
IC1049,2024-01-18,316,480,65.8
SPR2027,2024-01-18,304,340,89.4
SPR2014,2024-01-19,389,320,121.6
SPR2017,2024-01-19,916,720,127.2
IC1037,2024-01-19,806,720,111.9
SPR2002,2024-01-19,242,320,75.6
IC1040,2024-01-19,896,720,124.4
IC1000,2024-01-19,719,560,128.4
IC1008,2024-01-19,486,540,90.0
SPR2027,2024-01-19,540,560,96.4
IC1033,2024-01-19,429,510,84.1
IC1024,2024-01-19,574,480,119.6
IC1030,2024-01-19,388,480,80.8
IC1021,2024-01-19,378,560,67.5
SPR2025,2024-01-19,294,320,91.9
IC1023,2024-01-19,388,540,71.9
SPR2019,2024-01-19,504,560,90.0
IC1018,2024-01-19,323,320,100.9
IC1049,2024-01-19,627,540,116.1
IC1032,2024-01-19,737,680,108.4
SPR2004,2024-01-19,714,640,111.6
IC1031,2024-01-19,344,340,101.2
IC1002,2024-01-19,210,320,65.6
IC1029,2024-01-19,583,480,121.5
IC1019,2024-01-19,457,420,108.8
SPR2011,2024-01-19,415,360,115.3
SPR2009,2024-01-19,402,320,125.6
SPR2029,2024-01-19,868,680,127.6
IC1013,2024-01-19,649,510,127.3
IC1034,2024-01-19,536,680,78.8
IC1022,2024-01-19,645,540,119.4
IC1036,2024-01-19,533,420,126.9
SPR2012,2024-01-19,350,320,109.4
IC1048,2024-01-19,748,680,110.0
IC1028,2024-01-19,658,540,121.9
IC1027,2024-01-19,272,340,80.0
SPR2015,2024-01-19,352,480,73.3
SPR2001,2024-01-19,461,510,90.4
IC1004,2024-01-19,860,680,126.5
SPR2016,2024-01-19,269,420,64.0
SPR2026,2024-01-19,463,510,90.8
IC1035,2024-01-19,390,360,108.3
IC1013,2024-01-20,570,540,105.6
IC1049,2024-01-20,420,360,116.7
SPR2012,2024-01-20,441,560,78.8
SPR2005,2024-01-20,427,560,76.2
IC1040,2024-01-20,566,480,117.9
IC1020,2024-01-20,848,720,117.8
IC1033,2024-01-20,394,510,77.3
IC1017,2024-01-20,617,680,90.7
SPR2010,2024-01-20,494,540,91.5
SPR2015,2024-01-20,268,280,95.7
IC1014,2024-01-20,331,280,118.2
IC1041,2024-01-20,572,560,102.1
SPR2017,2024-01-20,693,720,96.2
SPR2011,2024-01-20,288,360,80.0
SPR2013,2024-01-20,175,280,62.5
SPR2001,2024-01-20,397,320,124.1
IC1006,2024-01-20,792,720,110.0
IC1024,2024-01-20,208,320,65.0
IC1023,2024-01-20,452,560,80.7
IC1042,2024-01-20,568,540,105.2
IC1035,2024-01-20,380,510,74.5
IC1031,2024-01-20,188,280,67.1
IC1022,2024-01-20,532,540,98.5
IC1030,2024-01-20,398,480,82.9
SPR2020,2024-01-20,424,360,117.8
IC1025,2024-01-20,531,420,126.4
IC1009,2024-01-20,566,560,101.1
IC1029,2024-01-20,351,320,109.7
SPR2004,2024-01-20,438,340,128.8
SPR2006,2024-01-20,272,360,75.6
IC1039,2024-01-20,592,480,123.3
IC1010,2024-01-20,317,320,99.1
SPR2028,2024-01-20,468,640,73.1
IC1027,2024-01-20,545,680,80.1
IC1021,2024-01-20,584,540,108.1
IC1036,2024-01-20,348,280,124.3
IC1012,2024-01-20,491,720,68.2
IC1048,2024-01-20,754,720,104.7
IC1037,2024-01-20,276,320,86.2
IC1018,2024-01-20,346,420,82.4
IC1028,2024-01-21,493,680,72.5
SPR2023,2024-01-21,415,340,122.1
IC1018,2024-01-21,359,420,85.5
IC1046,2024-01-21,509,560,90.9
SPR2018,2024-01-21,268,360,74.4
SPR2021,2024-01-21,328,320,102.5
IC1036,2024-01-21,435,480,90.6
IC1034,2024-01-21,470,640,73.4
SPR2014,2024-01-21,277,340,81.5
IC1010,2024-01-21,489,560,87.3
SPR2002,2024-01-21,444,680,65.3
IC1020,2024-01-21,356,560,63.6
IC1029,2024-01-21,466,360,129.4
IC1032,2024-01-21,399,320,124.7
SPR2025,2024-01-21,568,560,101.4
SPR2003,2024-01-21,393,510,77.1
IC1039,2024-01-21,274,360,76.1
IC1006,2024-01-21,581,640,90.8
IC1030,2024-01-21,487,560,87.0
SPR2017,2024-01-21,623,560,111.2
SPR2029,2024-01-21,477,540,88.3
IC1033,2024-01-21,406,320,126.9
IC1002,2024-01-21,279,360,77.5
SPR2012,2024-01-21,259,420,61.7
IC1001,2024-01-21,347,340,102.1
IC1041,2024-01-21,697,540,129.1
IC1038,2024-01-21,861,720,119.6
IC1003,2024-01-21,217,360,60.3
SPR2015,2024-01-21,541,540,100.2
SPR2000,2024-01-21,256,280,91.4
IC1019,2024-01-21,637,560,113.8
SPR2010,2024-01-21,528,680,77.6
SPR2024,2024-01-21,431,560,77.0
IC1031,2024-01-21,394,480,82.1
IC1026,2024-01-21,324,420,77.1
IC1037,2024-01-21,332,540,61.5
SPR2008,2024-01-21,499,480,104.0
IC1027,2024-01-21,329,320,102.8
SPR2006,2024-01-21,645,540,119.4
IC1012,2024-01-21,348,320,108.7
IC1031,2024-01-22,587,560,104.8
IC1040,2024-01-22,411,540,76.1
SPR2026,2024-01-22,357,320,111.6
IC1043,2024-01-22,383,320,119.7
IC1011,2024-01-22,619,680,91.0
SPR2028,2024-01-22,498,510,97.6
IC1000,2024-01-22,482,420,114.8
IC1004,2024-01-22,500,540,92.6
IC1008,2024-01-22,682,640,106.6
SPR2006,2024-01-22,315,420,75.0
IC1019,2024-01-22,282,280,100.7
IC1003,2024-01-22,400,640,62.5
IC1021,2024-01-22,507,680,74.6
SPR2001,2024-01-22,796,640,124.4
IC1020,2024-01-22,365,360,101.4
IC1025,2024-01-22,312,340,91.8
IC1042,2024-01-22,617,640,96.4
IC1047,2024-01-22,324,540,60.0
IC1045,2024-01-22,589,640,92.0
IC1032,2024-01-22,392,560,70.0
IC1030,2024-01-22,768,640,120.0
IC1002,2024-01-22,640,720,88.9
IC1001,2024-01-22,213,280,76.1
SPR2003,2024-01-22,325,340,95.6
IC1010,2024-01-22,291,340,85.6
IC1038,2024-01-22,331,360,91.9
SPR2014,2024-01-22,354,320,110.6
IC1044,2024-01-22,401,420,95.5
SPR2002,2024-01-22,347,280,123.9
SPR2021,2024-01-22,436,560,77.9
SPR2023,2024-01-22,422,510,82.7
IC1028,2024-01-22,778,680,114.4
IC1036,2024-01-22,734,640,114.7
IC1022,2024-01-22,359,280,128.2
IC1049,2024-01-22,436,420,103.8
IC1023,2024-01-22,360,360,100.0
IC1005,2024-01-22,364,360,101.1
SPR2005,2024-01-22,614,720,85.3
SPR2010,2024-01-22,626,720,86.9
IC1033,2024-01-22,445,560,79.5
IC1023,2024-01-23,651,640,101.7
IC1007,2024-01-23,332,280,118.6
SPR2024,2024-01-23,292,280,104.3
IC1041,2024-01-23,595,640,93.0
IC1003,2024-01-23,328,510,64.3
IC1034,2024-01-23,262,340,77.1
SPR2019,2024-01-23,405,340,119.1
SPR2012,2024-01-23,315,360,87.5
SPR2011,2024-01-23,658,540,121.9
SPR2006,2024-01-23,369,480,76.9
IC1010,2024-01-23,541,540,100.2
SPR2003,2024-01-23,713,560,127.3
SPR2027,2024-01-23,633,640,98.9
IC1020,2024-01-23,507,680,74.6
IC1024,2024-01-23,387,510,75.9
SPR2004,2024-01-23,383,540,70.9
IC1048,2024-01-23,418,680,61.5
IC1008,2024-01-23,520,480,108.3
IC1029,2024-01-23,734,640,114.7
SPR2009,2024-01-23,375,320,117.2
IC1030,2024-01-23,443,680,65.1
IC1035,2024-01-23,680,540,125.9
IC1002,2024-01-23,289,280,103.2
IC1013,2024-01-23,317,480,66.0
IC1028,2024-01-23,184,280,65.7
IC1027,2024-01-23,401,420,95.5
IC1047,2024-01-23,246,320,76.9
SPR2005,2024-01-23,414,540,76.7
SPR2016,2024-01-23,291,480,60.6
SPR2020,2024-01-23,478,510,93.7
IC1037,2024-01-23,237,360,65.8
SPR2021,2024-01-23,222,340,65.3
SPR2029,2024-01-23,483,680,71.0
IC1004,2024-01-23,291,480,60.6
IC1038,2024-01-23,363,540,67.2
IC1039,2024-01-23,548,540,101.5
SPR2018,2024-01-23,397,510,77.8
SPR2026,2024-01-23,330,510,64.7
IC1026,2024-01-23,472,680,69.4
IC1014,2024-01-23,340,540,63.0
IC1038,2024-01-24,366,320,114.4
SPR2014,2024-01-24,675,680,99.3
IC1049,2024-01-24,503,540,93.1
IC1014,2024-01-24,872,720,121.1
IC1030,2024-01-24,275,420,65.5
IC1034,2024-01-24,200,320,62.5
SPR2025,2024-01-24,322,360,89.4
IC1047,2024-01-24,565,720,78.5
SPR2020,2024-01-24,261,280,93.2
IC1031,2024-01-24,443,360,123.1
SPR2012,2024-01-24,583,640,91.1
SPR2015,2024-01-24,259,360,71.9
IC1015,2024-01-24,648,560,115.7
SPR2021,2024-01-24,418,480,87.1
IC1002,2024-01-24,575,510,112.7
IC1042,2024-01-24,223,320,69.7
SPR2006,2024-01-24,451,540,83.5
SPR2013,2024-01-24,418,680,61.5
SPR2008,2024-01-24,489,640,76.4
IC1027,2024-01-24,505,480,105.2
IC1045,2024-01-24,434,540,80.4
IC1032,2024-01-24,376,540,69.6
IC1024,2024-01-24,326,510,63.9
IC1039,2024-01-24,429,420,102.1
IC1036,2024-01-24,366,560,65.4
IC1026,2024-01-24,556,480,115.8
SPR2005,2024-01-24,459,540,85.0
IC1025,2024-01-24,390,480,81.2
SPR2019,2024-01-24,290,280,103.6
SPR2003,2024-01-24,672,680,98.8
IC1006,2024-01-24,658,510,129.0
IC1022,2024-01-24,216,340,63.5
IC1023,2024-01-24,609,510,119.4
IC1043,2024-01-24,520,510,102.0
IC1029,2024-01-24,681,560,121.6
SPR2027,2024-01-24,608,560,108.6
IC1021,2024-01-24,476,420,113.3
IC1044,2024-01-24,368,320,115.0
IC1013,2024-01-24,390,640,60.9
SPR2001,2024-01-24,854,720,118.6
IC1041,2024-01-25,602,560,107.5
SPR2012,2024-01-25,644,510,126.3
IC1010,2024-01-25,332,480,69.2
IC1011,2024-01-25,635,510,124.5
IC1024,2024-01-25,335,280,119.6
SPR2028,2024-01-25,242,320,75.6
SPR2008,2024-01-25,384,560,68.6
SPR2000,2024-01-25,748,720,103.9
IC1032,2024-01-25,547,510,107.3
IC1002,2024-01-25,461,420,109.8
SPR2025,2024-01-25,810,680,119.1
IC1023,2024-01-25,504,510,98.8
IC1038,2024-01-25,575,720,79.9
IC1045,2024-01-25,503,420,119.8
SPR2014,2024-01-25,460,510,90.2
SPR2015,2024-01-25,488,540,90.4
IC1047,2024-01-25,680,720,94.4
IC1008,2024-01-25,568,480,118.3
IC1021,2024-01-25,358,280,127.9
IC1046,2024-01-25,388,540,71.9
IC1037,2024-01-25,466,680,68.5
SPR2011,2024-01-25,256,320,80.0
IC1000,2024-01-25,443,360,123.1
IC1007,2024-01-25,543,560,97.0
SPR2018,2024-01-25,410,680,60.3
IC1040,2024-01-25,423,420,100.7
IC1005,2024-01-25,334,340,98.2
IC1028,2024-01-25,354,540,65.6
IC1034,2024-01-25,338,480,70.4
IC1025,2024-01-25,319,480,66.5
IC1042,2024-01-25,405,420,96.4
IC1039,2024-01-25,408,420,97.1
SPR2001,2024-01-25,590,640,92.2
IC1031,2024-01-25,439,480,91.5
IC1009,2024-01-25,483,480,100.6
IC1004,2024-01-25,542,510,106.3
IC1001,2024-01-25,866,680,127.4
IC1033,2024-01-25,628,640,98.1
IC1003,2024-01-25,400,510,78.4
IC1006,2024-01-25,718,560,128.2
IC1031,2024-01-26,458,680,67.4
IC1018,2024-01-26,556,680,81.8
SPR2000,2024-01-26,443,360,123.1
IC1043,2024-01-26,605,480,126.0
IC1022,2024-01-26,378,360,105.0
IC1003,2024-01-26,341,560,60.9
SPR2013,2024-01-26,618,680,90.9
SPR2011,2024-01-26,526,420,125.2
IC1048,2024-01-26,513,420,122.1
IC1014,2024-01-26,441,360,122.5
IC1013,2024-01-26,547,680,80.4
SPR2020,2024-01-26,800,680,117.6
IC1024,2024-01-26,546,510,107.1
IC1029,2024-01-26,784,640,122.5
SPR2022,2024-01-26,753,720,104.6
IC1000,2024-01-26,310,360,86.1
IC1020,2024-01-26,709,680,104.3
IC1027,2024-01-26,238,280,85.0
SPR2010,2024-01-26,288,480,60.0
IC1041,2024-01-26,374,320,116.9
IC1017,2024-01-26,645,540,119.4
IC1037,2024-01-26,629,560,112.3
SPR2002,2024-01-26,516,680,75.9
IC1008,2024-01-26,250,360,69.4
SPR2021,2024-01-26,488,680,71.8
SPR2018,2024-01-26,684,720,95.0
IC1028,2024-01-26,376,480,78.3
SPR2019,2024-01-26,826,680,121.5
SPR2024,2024-01-26,333,340,97.9
IC1036,2024-01-26,585,640,91.4
IC1030,2024-01-26,387,320,120.9
IC1007,2024-01-26,315,480,65.6
SPR2009,2024-01-26,508,420,121.0
IC1033,2024-01-26,371,320,115.9
IC1047,2024-01-26,583,540,108.0
IC1006,2024-01-26,433,640,67.7
IC1010,2024-01-26,407,640,63.6
SPR2012,2024-01-26,257,360,71.4
SPR2029,2024-01-26,505,640,78.9
SPR2007,2024-01-26,433,420,103.1
IC1035,2024-01-27,275,420,65.5
SPR2002,2024-01-27,393,540,72.8
IC1029,2024-01-27,251,340,73.8
IC1008,2024-01-27,385,360,106.9
IC1013,2024-01-27,471,560,84.1
IC1047,2024-01-27,507,640,79.2
IC1026,2024-01-27,421,680,61.9
IC1039,2024-01-27,186,280,66.4
SPR2012,2024-01-27,354,360,98.3
IC1016,2024-01-27,375,360,104.2
IC1028,2024-01-27,761,680,111.9
IC1049,2024-01-27,606,640,94.7
IC1007,2024-01-27,402,510,78.8
IC1005,2024-01-27,273,340,80.3
IC1024,2024-01-27,675,640,105.5
IC1030,2024-01-27,610,680,89.7
SPR2015,2024-01-27,199,280,71.1
IC1037,2024-01-27,337,560,60.2
IC1018,2024-01-27,563,720,78.2
IC1043,2024-01-27,812,720,112.8
SPR2018,2024-01-27,362,340,106.5
IC1021,2024-01-27,481,720,66.8
SPR2022,2024-01-27,582,640,90.9
SPR2028,2024-01-27,448,640,70.0
SPR2019,2024-01-27,391,420,93.1
SPR2009,2024-01-27,365,540,67.6
SPR2001,2024-01-27,548,510,107.5
IC1036,2024-01-27,342,340,100.6
IC1020,2024-01-27,328,420,78.1
IC1048,2024-01-27,660,510,129.4
IC1019,2024-01-27,647,640,101.1
SPR2005,2024-01-27,504,640,78.8
IC1031,2024-01-27,408,480,85.0
SPR2026,2024-01-27,422,340,124.1
IC1001,2024-01-27,378,510,74.1
SPR2016,2024-01-27,267,360,74.2
IC1032,2024-01-27,419,420,99.8
SPR2007,2024-01-27,266,320,83.1
SPR2027,2024-01-27,585,720,81.2
IC1011,2024-01-27,603,680,88.7
SPR2029,2024-01-28,638,540,118.1
IC1048,2024-01-28,499,420,118.8
SPR2016,2024-01-28,362,340,106.5
IC1019,2024-01-28,361,360,100.3
IC1007,2024-01-28,342,560,61.1
IC1031,2024-01-28,338,340,99.4
IC1023,2024-01-28,646,510,126.7
IC1030,2024-01-28,806,680,118.5
SPR2008,2024-01-28,252,360,70.0
SPR2005,2024-01-28,820,640,128.1
IC1044,2024-01-28,210,280,75.0
IC1043,2024-01-28,233,340,68.5
SPR2018,2024-01-28,545,680,80.1
SPR2025,2024-01-28,377,540,69.8
SPR2009,2024-01-28,408,540,75.6
IC1006,2024-01-28,228,280,81.4
IC1035,2024-01-28,567,560,101.2
SPR2014,2024-01-28,525,510,102.9
IC1036,2024-01-28,331,340,97.4
SPR2028,2024-01-28,339,420,80.7
IC1015,2024-01-28,608,480,126.7
SPR2022,2024-01-28,452,560,80.7
IC1032,2024-01-28,281,320,87.8
SPR2003,2024-01-28,573,640,89.5
IC1039,2024-01-28,332,540,61.5
SPR2026,2024-01-28,612,680,90.0
SPR2010,2024-01-28,351,420,83.6
IC1045,2024-01-28,233,360,64.7
SPR2027,2024-01-28,595,510,116.7
IC1027,2024-01-28,461,420,109.8
IC1026,2024-01-28,542,680,79.7
IC1000,2024-01-28,532,680,78.2
SPR2015,2024-01-28,690,560,123.2
IC1003,2024-01-28,468,640,73.1
IC1029,2024-01-28,436,360,121.1
IC1010,2024-01-28,333,510,65.3
IC1042,2024-01-28,665,560,118.8
IC1004,2024-01-28,411,420,97.9
SPR2020,2024-01-28,823,720,114.3
SPR2006,2024-01-28,226,340,66.5
SPR2020,2024-01-29,500,560,89.3
SPR2008,2024-01-29,494,540,91.5
SPR2024,2024-01-29,403,420,96.0
IC1000,2024-01-29,706,680,103.8
IC1005,2024-01-29,488,560,87.1
IC1045,2024-01-29,383,420,91.2
IC1016,2024-01-29,274,320,85.6
SPR2006,2024-01-29,522,480,108.7
SPR2004,2024-01-29,420,340,123.5
IC1032,2024-01-29,231,340,67.9
SPR2025,2024-01-29,224,280,80.0
IC1041,2024-01-29,241,320,75.3
IC1044,2024-01-29,855,680,125.7
IC1040,2024-01-29,650,640,101.6
SPR2026,2024-01-29,224,320,70.0
IC1004,2024-01-29,316,360,87.8
IC1012,2024-01-29,335,360,93.1
IC1033,2024-01-29,663,640,103.6
IC1015,2024-01-29,510,680,75.0
SPR2019,2024-01-29,532,560,95.0
SPR2005,2024-01-29,835,720,116.0
IC1026,2024-01-29,446,420,106.2
IC1038,2024-01-29,343,510,67.3
IC1031,2024-01-29,668,540,123.7
IC1024,2024-01-29,602,720,83.6
SPR2016,2024-01-29,251,280,89.6
IC1035,2024-01-29,303,280,108.2
IC1046,2024-01-29,442,480,92.1
IC1023,2024-01-29,424,420,101.0
IC1039,2024-01-29,317,340,93.2
IC1006,2024-01-29,521,640,81.4
IC1020,2024-01-29,254,280,90.7
IC1002,2024-01-29,417,510,81.8
SPR2018,2024-01-29,292,320,91.2
SPR2010,2024-01-29,267,360,74.2
SPR2000,2024-01-29,359,560,64.1
IC1008,2024-01-29,588,540,108.9
IC1034,2024-01-29,247,360,68.6
IC1009,2024-01-29,423,360,117.5
IC1013,2024-01-29,478,560,85.4
IC1031,2024-01-30,495,640,77.3
IC1009,2024-01-30,301,340,88.5
SPR2024,2024-01-30,253,360,70.3
SPR2027,2024-01-30,764,640,119.4
SPR2029,2024-01-30,258,360,71.7
SPR2003,2024-01-30,510,540,94.4
IC1018,2024-01-30,485,680,71.3
IC1045,2024-01-30,404,640,63.1
IC1017,2024-01-30,393,340,115.6
SPR2000,2024-01-30,504,510,98.8
SPR2026,2024-01-30,333,510,65.3
IC1046,2024-01-30,784,640,122.5
IC1005,2024-01-30,446,510,87.5
SPR2018,2024-01-30,458,510,89.8
SPR2015,2024-01-30,511,540,94.6
IC1037,2024-01-30,272,360,75.6
IC1002,2024-01-30,315,320,98.4
SPR2009,2024-01-30,433,560,77.3
IC1048,2024-01-30,331,280,118.2
SPR2016,2024-01-30,801,680,117.8
IC1010,2024-01-30,635,680,93.4
SPR2010,2024-01-30,525,540,97.2
IC1004,2024-01-30,466,360,129.4
IC1042,2024-01-30,740,640,115.6
IC1020,2024-01-30,437,680,64.3
IC1036,2024-01-30,245,340,72.1
SPR2002,2024-01-30,284,280,101.4
IC1049,2024-01-30,619,720,86.0
SPR2011,2024-01-30,837,720,116.3
IC1013,2024-01-30,335,320,104.7
IC1015,2024-01-30,543,420,129.3
IC1007,2024-01-30,328,540,60.7
IC1022,2024-01-30,652,720,90.6
SPR2021,2024-01-30,424,480,88.3
SPR2014,2024-01-30,578,640,90.3
IC1019,2024-01-30,878,720,121.9
IC1032,2024-01-30,424,480,88.3
SPR2006,2024-01-30,740,640,115.6
SPR2012,2024-01-30,333,320,104.1
IC1014,2024-01-30,677,720,94.0
IC1034,2024-01-31,781,720,108.5
SPR2012,2024-01-31,319,420,76.0
IC1029,2024-01-31,293,420,69.8
IC1006,2024-01-31,459,360,127.5
SPR2027,2024-01-31,419,480,87.3
IC1008,2024-01-31,585,720,81.2
IC1039,2024-01-31,400,510,78.4
SPR2024,2024-01-31,497,480,103.5
IC1040,2024-01-31,726,560,129.6
IC1037,2024-01-31,625,510,122.5
IC1010,2024-01-31,299,340,87.9
IC1022,2024-01-31,515,420,122.6
IC1011,2024-01-31,257,280,91.8
IC1042,2024-01-31,460,680,67.6
IC1043,2024-01-31,526,720,73.1
IC1044,2024-01-31,369,480,76.9
IC1047,2024-01-31,397,320,124.1
IC1026,2024-01-31,436,340,128.2
SPR2007,2024-01-31,318,420,75.7
IC1033,2024-01-31,246,280,87.9
SPR2008,2024-01-31,823,640,128.6
IC1031,2024-01-31,668,560,119.3
SPR2006,2024-01-31,254,280,90.7
SPR2015,2024-01-31,660,720,91.7
IC1000,2024-01-31,656,540,121.5
SPR2009,2024-01-31,397,640,62.0
IC1048,2024-01-31,638,510,125.1
SPR2000,2024-01-31,424,640,66.2
IC1049,2024-01-31,886,720,123.1
IC1017,2024-01-31,438,680,64.4
IC1009,2024-01-31,460,360,127.8
IC1041,2024-01-31,206,340,60.6
IC1021,2024-01-31,650,510,127.5
IC1014,2024-01-31,347,540,64.3
SPR2025,2024-01-31,495,720,68.8
SPR2011,2024-01-31,917,720,127.4
IC1018,2024-01-31,784,680,115.3
SPR2005,2024-01-31,641,540,118.7
IC1002,2024-01-31,432,480,90.0
IC1023,2024-01-31,446,680,65.6
IC1044,2024-02-01,359,510,70.4
IC1023,2024-02-01,349,280,124.6
IC1006,2024-02-01,278,320,86.9
SPR2018,2024-02-01,812,720,112.8
IC1011,2024-02-01,736,680,108.2
SPR2025,2024-02-01,633,680,93.1
SPR2001,2024-02-01,817,680,120.1
SPR2004,2024-02-01,677,640,105.8
IC1037,2024-02-01,603,540,111.7
IC1005,2024-02-01,569,480,118.5
IC1018,2024-02-01,483,640,75.5
SPR2020,2024-02-01,386,480,80.4
IC1031,2024-02-01,722,640,112.8
IC1024,2024-02-01,495,420,117.9
SPR2013,2024-02-01,325,320,101.6
SPR2021,2024-02-01,414,320,129.4
IC1021,2024-02-01,655,540,121.3
IC1008,2024-02-01,649,560,115.9
IC1034,2024-02-01,246,320,76.9
IC1026,2024-02-01,466,560,83.2
IC1002,2024-02-01,613,720,85.1
SPR2009,2024-02-01,359,540,66.5
SPR2012,2024-02-01,800,720,111.1
SPR2024,2024-02-01,453,510,88.8
IC1029,2024-02-01,662,640,103.4
IC1001,2024-02-01,745,680,109.6
IC1043,2024-02-01,218,360,60.6
IC1016,2024-02-01,323,510,63.3
IC1010,2024-02-01,534,640,83.4
IC1042,2024-02-01,571,540,105.7
SPR2019,2024-02-01,635,680,93.4
IC1048,2024-02-01,427,340,125.6
SPR2028,2024-02-01,499,640,78.0
SPR2017,2024-02-01,282,420,67.1
SPR2002,2024-02-01,217,320,67.8
IC1015,2024-02-01,386,510,75.7
IC1004,2024-02-01,390,510,76.5
IC1039,2024-02-01,441,510,86.5
IC1012,2024-02-01,338,340,99.4
SPR2003,2024-02-01,325,420,77.4
IC1048,2024-02-02,345,360,95.8
IC1030,2024-02-02,261,280,93.2
SPR2008,2024-02-02,342,420,81.4
SPR2007,2024-02-02,614,680,90.3
IC1039,2024-02-02,295,340,86.8
IC1036,2024-02-02,531,420,126.4
IC1033,2024-02-02,362,560,64.6
IC1034,2024-02-02,477,420,113.6
SPR2023,2024-02-02,277,340,81.5
IC1027,2024-02-02,394,540,73.0
SPR2012,2024-02-02,870,720,120.8
IC1031,2024-02-02,260,280,92.9
SPR2020,2024-02-02,401,420,95.5
SPR2013,2024-02-02,374,420,89.0
IC1042,2024-02-02,600,680,88.2
IC1003,2024-02-02,368,340,108.2
IC1005,2024-02-02,814,720,113.1
IC1016,2024-02-02,553,480,115.2
IC1012,2024-02-02,464,480,96.7
SPR2009,2024-02-02,523,480,109.0
SPR2027,2024-02-02,366,320,114.4
IC1020,2024-02-02,366,340,107.6
IC1023,2024-02-02,264,360,73.3
IC1022,2024-02-02,461,420,109.8
IC1001,2024-02-02,358,340,105.3
SPR2002,2024-02-02,320,480,66.7
SPR2000,2024-02-02,505,480,105.2
IC1025,2024-02-02,509,420,121.2
IC1008,2024-02-02,320,360,88.9
SPR2018,2024-02-02,388,560,69.3
IC1043,2024-02-02,523,510,102.5
SPR2021,2024-02-02,429,560,76.6
IC1029,2024-02-02,706,720,98.1
IC1011,2024-02-02,384,360,106.7
SPR2017,2024-02-02,516,540,95.6
SPR2028,2024-02-02,587,720,81.5
IC1018,2024-02-02,815,680,119.9
IC1006,2024-02-02,236,340,69.4
SPR2016,2024-02-02,226,360,62.8
IC1010,2024-02-02,424,360,117.8
IC1019,2024-02-03,424,680,62.4
SPR2006,2024-02-03,301,320,94.1
IC1011,2024-02-03,527,540,97.6
SPR2003,2024-02-03,602,720,83.6
IC1024,2024-02-03,333,420,79.3
SPR2029,2024-02-03,402,360,111.7
IC1020,2024-02-03,479,560,85.5
IC1049,2024-02-03,247,360,68.6
IC1043,2024-02-03,332,360,92.2
IC1032,2024-02-03,798,720,110.8
SPR2002,2024-02-03,554,680,81.5
SPR2015,2024-02-03,387,560,69.1
SPR2019,2024-02-03,536,640,83.8
SPR2025,2024-02-03,333,340,97.9
SPR2022,2024-02-03,375,560,67.0
IC1001,2024-02-03,519,680,76.3
SPR2024,2024-02-03,818,640,127.8
IC1034,2024-02-03,208,280,74.3
SPR2028,2024-02-03,232,360,64.4
IC1031,2024-02-03,487,540,90.2
SPR2009,2024-02-03,273,420,65.0
IC1041,2024-02-03,170,280,60.7
IC1000,2024-02-03,342,560,61.1
IC1015,2024-02-03,339,420,80.7
SPR2027,2024-02-03,234,360,65.0
IC1017,2024-02-03,352,480,73.3
SPR2013,2024-02-03,337,320,105.3
IC1013,2024-02-03,288,360,80.0
IC1042,2024-02-03,481,480,100.2
IC1003,2024-02-03,639,720,88.8
SPR2018,2024-02-03,341,280,121.8
IC1008,2024-02-03,739,680,108.7
IC1028,2024-02-03,382,320,119.4
SPR2020,2024-02-03,616,640,96.2
IC1027,2024-02-03,825,720,114.6
IC1021,2024-02-03,329,320,102.8
IC1025,2024-02-03,571,510,112.0
SPR2008,2024-02-03,518,480,107.9
IC1012,2024-02-03,259,320,80.9
SPR2023,2024-02-03,385,560,68.8
SPR2008,2024-02-04,558,480,116.3
IC1023,2024-02-04,418,640,65.3
IC1012,2024-02-04,737,720,102.4
IC1001,2024-02-04,542,420,129.0
IC1011,2024-02-04,232,320,72.5
IC1037,2024-02-04,537,480,111.9
IC1019,2024-02-04,811,640,126.7
IC1047,2024-02-04,340,360,94.4
